,,,,,,,
,,,,,,,
,,,,,,,
We love our dogs. They love to race.,,,,,,,
MEMBERS LOG IN,,,,,,,
Races,,,,,,,
Calendar,,,,,,,
Events and Promotions,,,,,,,
Group and Feature races,,,,,,,
Fields,,,,,,,
Results,,,,,,,
Racing Replay Archives,,,,,,,
Box Statistics,,,,,,,
Clubs and Tracks,,,,,,,
Betting guide,,,,,,,
??,,,,,,,
Getting Involved,,,,,,,
Become a Licensed Person,,,,,,,
Public Syndication,,,,,,,
Career Opportunities,,,,,,,
Join The Excitement,,,,,,,
Purchasing a Greyhound,,,,,,,
Online Payments,,,,,,,
Trainers,,,,,,,
Public Trainer - Contacts,,,,,,,
Trainer Premiership,,,,,,,
Club Selection Criteria,,,,,,,
Greyhounds,,,,,,,
Greyhound Profiles,,,,,,,
Greyhound of the Year,,,,,,,
Hall of Fame,,,,,,,
Greyhound Standings,,,,,,,
Stud Masters and Stud Dogs,,,,,,,
Greyhound Adoption Programme,,,,,,,
Great Mates Prison Programme,,,,,,,
Health and Welfare,,,,,,,
Great Mates Rehoming Programme,,,,,,,
About GRNZ,,,,,,,
About Us,,,,,,,
Meet the Team,,,,,,,
History,,,,,,,
Contact Us,,,,,,,
Fees and Forms,,,,,,,
Rules and Policies,,,,,,,
Documents,,,,,,,
Sponsors and Support,,,,,,,
Links,,,,,,,
News,,,,,,,
News Articles,,,,,,,
Stakeholders News,,,,,,,
Blog,,,,,,,
Online Payments,,,,,,,
Results Southland GRC ,,,,,,,
18-Feb-20,,,,,,,
Ascot Park Raceway,,,,,,,
,,,,,,,
,,,,,,,
FULL RESULTS,Race 1,www.southlandgreyhounds.co.nz,"C0 390 $1,365.00",Photo Finish,,,
PLACE,DOG,BOX,SP,WEIGHT,BENDS,TRAINER,MARGIN
1,Mitcham Usain,1,$5.90,30.9kg,111,J T McInerney,
2,Homebush Gambler,4,$3.70,33.4kg,532,J T McInerney,5.8
3,Speedy Boss,2,$1.90,25.8kg,453,J & D Fahey,6.6
4,Tides End,6,$19.50,30.3kg,724,J F Allen,6.9
5,Impressive Gift,8,$26.10,29.6kg,365,J T McInerney,7.2
6,Gotcha Georgie,3,$28.40,25.4kg,246,M P Hamilton-Dyett,11.7
7,Homebush Ivy,5,$22.10,26.4kg,887,J T McInerney,12.5
8,Lady Sobers,7,$15.90,28.8kg,678,J T McInerney,13.5
Scratched,Three Gold Stars,,,,,,
Scratched,Homebush Susan,,,,,,
Winners Time: 23.07,|,Margins: 5tLtLN,|,Owned/Raced by: CQ Syndicate,|,Trained by: J T McInerney,
Sectional 1: 5.25 (Mitcham Usain),Sectional 2: 15.91 (Mitcham Usain),Run home: 7.16,,,,,
SPEEDY BOSS (2) - bumped after the start. Contacted from behind for several strides back straight. Tightened making contact first turn.,,,,,,,
HOMEBUSH GAMBLER (4) - bumped after the start. Contacted heels for several strides back straight. Tightened and inconvenienced losing ground. Collided final bend. Jostled final straight.,,,,,,,
HOMEBUSH IVY (5) - slow away. Inconvenienced rounding the bend shifting wider.,,,,,,,
TIDES END (6) - slow away then inconvenienced. Tightened and checked first turn shifting out off heels. Bumped early in the final straight then jostled for a distance. Checked concluding stages.,,,,,,,
